Sample,locus,Hash,nReads
21F112A_rep3,COI,b703cbeb2e9492244d81ab7e4f8ae7ab9812ab45,9
21F112A_rep3,COI,2f0a815f20a52d43ad31d1ab6c941a333b2fae2e,8
21F112A_rep3,COI,37cec45b932aca3b8049c4afc1ab733ea0ebe238,23
21F112A_rep3,COI,97f369b0571938999aba3d35d3b1b6a2e1db90b7,4
21F112A_rep3,COI,1ba70582d6b881e173b17b5480d011ded751a51e,129
21F112A_rep3,COI,3aba28ecd07bb6e28343d47145dd309c318ad371,37
21F112A_rep3,COI,54d63683dcafb1b9514d0901e0492e68f4e15cf2,12
21F112A_rep3,COI,b277aa53e180f11d7cb8b5fc2d93a1460bc06587,32
21F112A_rep3,COI,d4cd7cf2dbe342de6a36a4e781e78feef15c74d2,106
21F112A_rep3,COI,414f198003926078d8cda4f71f078809bdf31bea,6
21F112A_rep3,COI,e2fc8045599bf81c590364c2921ea7336539d8b9,116
21F112A_rep3,COI,57f40c35ee66a391ef58b28ce321ff912e318b97,25
21F112A_rep3,COI,70a75bf0abb8db7ff68773698e4de428935b0882,37
21F112A_rep3,COI,88213e9dc842e17971cac347d2cec7d6cf0aa654,73
21F112A_rep3,COI,beb2938cd1a5f58990f3f15c2f2b9ce69e2e00db,7
21F112A_rep3,COI,b00e0ef4783416b167f264b3b07c0530da8aca5b,16
21F112A_rep3,COI,efcc92de9f4d6fe10c99dbb3270b1fd3d8671519,92
21F112A_rep3,COI,7c36f6e8700a8c01de4d903a534d9c3c85e0a83f,1
21F112A_rep3,COI,483da4f42404242d3c6ab5f89e02a3fdbb985b75,1
21F112A_rep3,COI,eb76b0f1bfe11435b0a6cc6944ad071d76c23dc4,6
21F112A_rep3,COI,cf7e63546f3e081999a65c9d0b81120993788131,39
21F112A_rep3,COI,5f5cc8ed81937908a879e60d8e6123e4492e6626,6
21F112A_rep3,COI,f5f4b1e72c74ebc4d3ddd6cfb44e96393e33e616,4
21F112A_rep3,COI,addeb2531eaa2998cea495e771ebaaac7c99f634,273
21F112A_rep3,COI,aa1dab5851fb6741b82f5615e4703e7f4e2d5849,128
21F112A_rep3,COI,c3c18b4719558d49608be10ed3c2014d9966b39a,325
21F112A_rep3,COI,3728306b0813b03ac6dffce9bbe0d572459bedc5,4511
21F112A_rep3,COI,85b865d23ff9061f8dfaf4160bc1d270cea8f553,1271
21F112A_rep3,COI,c34b63337f95f92362f7762061da8e8945d3ddd3,1
21F112A_rep3,COI,2a7ca5216bf745346b478a17139fefbbb9e1ed0b,13
21F112A_rep3,COI,1d1a39b1d494e9e59138cd31c2f619176b34057f,2
21F112A_rep3,COI,f44f9a98ab82d019b659b4c8a83317b88725d929,5
21F112A_rep3,COI,38ea82010217366f1a0f659d2733039f32b61398,488
21F112A_rep3,COI,43b4142ac12674ace6143e6d5d8060a7e11fb37a,62
21F112A_rep3,COI,0738ead3fe40f5f8685c6c5b7d6cc0b960780044,2
21F112A_rep3,COI,3bfa01b6fe4d483b2f781b8ec45fd35c16052090,73
21F112A_rep3,COI,3d68ff7f7047c8710fa1f1d864ce960c8f54d482,11
21F112A_rep3,COI,7d2a83ad4b5a154be805ac2a2a5a6f23ebc0fb3c,21
21F112A_rep3,COI,a98707503caa9523f447234e6329863270946ed1,4
21F112A_rep3,COI,5e19124699efa77e786b73628bdac465c0bf850d,10
21F112A_rep3,COI,76b5d34923fbe85f5277cdaeea7fbd6737510531,46
21F112A_rep3,COI,96ba6e59bfdfb1d4235fd7e233e3deab0af699c7,10
21F112A_rep3,COI,c40c0b6de94cc50c5c19d51309b946aedb05a086,98
21F112A_rep3,COI,8fb20625370ea512268851ff30bbf69793a00301,60
21F112A_rep3,COI,33fcee86a6c427c43c9c2fdf6c05ca5e05962a4d,4
21F112A_rep3,COI,c3a5f03d52173e0cffbc8df2660f8f5285824881,103
21F112A_rep3,COI,469d2070a0183fe282c1d0b5aaec38769c2d2b66,1
21F112A_rep3,COI,07900827f69598f595935e970a5b44e044e88d18,195
21F112A_rep3,COI,f26f4d4222230bb671384001988b544ef8152906,278
21F112A_rep3,COI,8846f289f77ccd5c9f49c202f3d0d019f24f5581,128
21F112A_rep3,COI,48519160b547e8ef51abcf0f8397de8740a38355,11
21F112A_rep3,COI,4f649855c9048cbfc114c453e6b901e65bed60a0,87
21F112A_rep3,COI,bf81fb1446b9b0c4cdb1eb60d262c1e8a0b27f7a,5
21F112A_rep3,COI,d73a84dff97b1aeb98b3a767ec026263da219883,9
21F112A_rep3,COI,2064b821f59756f75078c1d5b6f11d518a4dca24,46
21F112A_rep3,COI,230e251759493775a82c5a8ae271d2999323d9c5,5
21F112A_rep3,COI,8dee8c3ee299c5142c33079acdf583c70330926c,10
21F112A_rep3,COI,2b23c80326048368478320354ade215cd4f05f8e,34
21F112A_rep3,COI,d340b2eb3bfd4ab40f1019554525ff7f71940d98,12
21F112A_rep3,COI,88d689f27bfff758b4c1944f10405d4a68baa7cf,66
21F112A_rep3,COI,12e3f73f05beb74ae5d99f2c282b968abe83bfbc,7
21F112A_rep3,COI,816aa4f2dabdf70131192eca465e712c248e3f0b,12
21F112A_rep3,COI,af617425bed3250102861120256e2493eae68546,31
21F112A_rep3,COI,33cdab695fbb47365ca5a407e488152642ff5401,61
21F112A_rep3,COI,294f04e84a269283b3ecd61c7e95103e2d1dd23d,15
21F112A_rep3,COI,a04b49db5cff8dccb0e95fdb7c00d696a74ebc9d,121
21F112A_rep3,COI,2789237acfd93536758780666f43faac503aea6c,5
21F112A_rep3,COI,f94782e9ed29d49e1063f695200265c75382166c,280
21F112A_rep3,COI,3ec6e577c1bcd44b319764d89ea91a11e224bf10,47
21F112A_rep3,COI,03bd1e1b1b22f05811d3f4160c8d01567b4066c6,204
21F112A_rep3,COI,6ac48d91a8b271d54cdf53c0bc5410c8318e0024,16
21F112A_rep3,COI,287895ffef338717a0a98e0a78e6988e51233f6a,6
21F112A_rep3,COI,92f9919b27a0fcc7290a2360b86573b6c74b0379,7
21F112A_rep3,COI,87ae32c0815ec54ef1942f6971554ac7bd18651d,20
21F112A_rep3,COI,df965caab3ac2a397baa5fe1f884fb77ed1027a2,40
21F112A_rep3,COI,0e83e8653d338ffe4ae0f48dbf1f68635fa4053c,600
21F112A_rep3,COI,81fa470fde4febd1302739d656531596851c9f38,12
21F112A_rep3,COI,a35054633a17359729fb0db51f9a719a74a6dd91,14
21F112A_rep3,COI,93719a64247bab899580ec5f30247ddcf9cb52a9,15
21F112A_rep3,COI,d0e4d5c6b31f7d96a8f834e3b95bd2b61de57721,28
21F112A_rep3,COI,d8acb6b834a2e3d1468da50f044d6ae4bc28fec8,3
21F112A_rep3,COI,411a4a3b8c131c02aa18be14e062f23ca3b9faae,36
21F112A_rep3,COI,4c8b441c670af090739543fee6c8144a83e046a1,3
21F112A_rep3,COI,aa03ab2e00bbb2488e3e4eefdee159945f6b03f8,166
21F112A_rep3,COI,166f7c1b03027227ed051ebc4759304003dc7f00,2
21F112A_rep3,COI,a2597adaabe6e616598ab79a1a91e9a99edc8a55,37
21F112A_rep3,COI,32af87ac1614efecb0f2b4b08cce612ea4152b2c,10
21F112A_rep3,COI,6cb752ebb5e4bfb574cd0747e22c9a6bd93cc926,226
21F112A_rep3,COI,e6d7d8fc1329ecc37f47428bc61f9dc402a0b4b4,7
21F112A_rep3,COI,5c6fdfc6cfef574e7995238ca603a33a76b3f4dd,3
21F112A_rep3,COI,97e65c2b17afb32f8f406426d610d7b87513531a,11
21F112A_rep3,COI,388eb716cdb48222d2495381c547e20f73961737,2
21F112A_rep3,COI,7c09a7e0707c708832b612fc3a706bf5352a3894,25
21F112A_rep3,COI,75422c46f44d1f45063ad7b3b2ef4d03de612d0d,35
21F112A_rep3,COI,bc66605fa8db24b7893b8f50cfe4f8cbebc0d063,26
21F112A_rep3,COI,1d1e4cc8ee9292c213f5a491fe0bf8aa7f874ef0,19
21F112A_rep3,COI,8f5d0ae5d7d7767da49b63756feb47a0a77ad39e,380
21F112A_rep3,COI,7273024d04e699038a36a0e0bf7742c51a062dd4,29
21F112A_rep3,COI,1ce8cb1b4b13723921ea3f553d0531d3cec8222e,9
21F112A_rep3,COI,d8e35a52fc9c49c2a71e13a454df12e2ce7aedd0,13
21F112A_rep3,COI,9d14e36a6bf52e2e0a05e36a3622ddc73d71b9da,322
21F112A_rep3,COI,354501c9248be1f0125168e459553f6f27e66981,5
21F112A_rep3,COI,7b7ad64a91391d5ca01ccbcbea9cb97d793de82f,22
21F112A_rep3,COI,861d9e650924acf3f90fa16f87bdf7caaf9f1dda,4
21F112A_rep3,COI,8673c1c5b7666df3d7aa28073ed62c93fbe1d965,25
21F112A_rep3,COI,52a3cb3f838d1ccdcb0f3c7d02fe5d6325d4279c,7
21F112A_rep3,COI,06b968856696eebcfdce8c4a4bd758cc014a4a9d,85
21F112A_rep3,COI,79caa84484824848426f0fd8e5acb518394410f8,12
21F112A_rep3,COI,f24a7fb150d614e142d22a94f5caec399615f256,28
21F112A_rep3,COI,35b1a78286091b9b76f90b94de65b6d5eaaa6060,13
21F112A_rep3,COI,550393ba018fb7c6118267ddb0593f9079b2b40d,6
21F112A_rep3,COI,d49e5392f25d63aa97db71c3cb3f0053e779c3fd,4
21F112A_rep3,COI,5024d1bb01ba1447f2727f616ca0fc04bf0a3297,117
21F112A_rep3,COI,d40051b3676f6626cf6a7c87543863ec7f74872f,6
21F112A_rep3,COI,00057846383c6a84fcffed428872167ec29f1a5b,26
21F112A_rep3,COI,d38320fe3ed90571b840743a016384e9bba76474,9
21F112A_rep3,COI,48acb817e4116862e20f1bfe9c72a7eb60a8ba8c,21
21F112A_rep3,COI,b4923f22a5258ad0499a1326049dd9b3d1983e44,2
21F112A_rep3,COI,6cd5451d867ca5154513ebbb09be1dfdb11adad1,3
21F112A_rep3,COI,8a5a3016ebcdaffae4d00af265c043bebccc919f,7
21F112A_rep3,COI,4d9902e2700698db136e3ad2ea9440f1247d81ed,19
21F112A_rep3,COI,9d45a5c740d5609c4e79c68f7ddc93351ecdb875,386
21F112A_rep3,COI,dfbe856b222f6040fcdca9d6bec6670fb7219b97,154
21F112A_rep3,COI,7ccacebaee297cc41b306e3a99867a21008d9bd0,13
21F112A_rep3,COI,726802d1405c6f9a34be1fa1c195291a194d330f,106
21F112A_rep3,COI,0cc1228d955dc5b1b3aa6cccc8a9226ccbcc4c45,157
21F112A_rep3,COI,52b23330bc5c9a5e93a5f7ad041720aa64f65b7e,5
21F112A_rep3,COI,03c4159e12fbdc5271ff31b7fa7f8140370ff2f7,4
21F112A_rep3,COI,b6dc942ff0e33144e84f73d9c03d6506e02be27f,3
21F112A_rep3,COI,ce0c76eb2d1e318f64ff6a57c4f21293219fb197,41
21F112A_rep3,COI,9d0463b6f8b9ac2dcf84339a960f5bca8d488953,12
21F112A_rep3,COI,83f3ba6579a81b2ca39011623177d7577e55e4d2,3
21F112A_rep3,COI,d96e466ebf2fb461b925a2bff387045016de43c2,51
21F112A_rep3,COI,bd94305ea7c8999819ff1a154668d43f132efa9e,70
21F112A_rep3,COI,af713d073c6103ab5d57849e58a263f8ec369cdd,173
21F112A_rep3,COI,4d0e9aa246cf8012f0b9f5bcb34c1a49320bfd2b,6
21F112A_rep3,COI,a16476bcbcba9f7b6ff40ab85af6e889e97deb27,183
21F112A_rep3,COI,feb9762c729716e1f7d930f4db019d46aaf09600,2466
21F112A_rep3,COI,257d549d4ec415ca8badcbf08b070aac4c8e59c2,527
21F112A_rep3,COI,08816de8e718166eb71e73747e20273ce7f2d7db,1564
21F112A_rep3,COI,0622138fe8b070ebecab9e01621831703229a6ed,112
21F112A_rep3,COI,956ded7ea4e52f281441b22ee637acfd9c90aae5,75
21F112A_rep3,COI,4d0cb5b1ec111b4708e4fc6a2db2e30af90ff868,47
21F112A_rep3,COI,a841ddf8fe2646ac7712bd21dd3147290260df8c,94
21F112A_rep3,COI,49b30e0e80bb522e8b71e9994774cb3a3718877b,66
21F112A_rep3,COI,468674099a74d973b1c07e6c2763e44da334f416,1000
21F112A_rep3,COI,a0430c14b9d1440810975b8b1b2ab6a020e161cc,51
21F112A_rep3,COI,eeeecb88f09b8ce0489f896af4e5fa57a44473d7,242
21F112A_rep3,COI,d0e3a0fbb24b97d7ccc3698ceed1bcb0f46b10fb,26
21F112A_rep3,COI,fef02878d0ad3549f1f0969c6b89074e3d7f3675,3
21F112A_rep3,COI,2f6bec3e03b7d71622c250217486ca562a469792,7
21F112A_rep3,COI,1b777f053598cd2f0204f3b018497b2a67b941d9,3
21F112A_rep3,COI,e079b714e707a9ce823441c0c84ee75dd13fbd9b,7
21F112A_rep3,COI,5b688dc2b0cbf90307b7d2eaaf87545adcae55f1,8
21F112A_rep3,COI,6c34bf38276bd21f58878540dccc3690f9c8c85c,457
21F112A_rep3,COI,d73ac5309c78590e917ed746b58680e4d1b2a504,1
21F112A_rep3,COI,f63dd1eca9f7a7d8a12b0c2a7894d92dc6386920,31
21F112A_rep3,COI,2e6dfeb374593802d4434e851b2e9e37cc82f791,15
21F112A_rep3,COI,90917b62c449636b7f5426309faa329e6215b32d,20
21F112A_rep3,COI,5c5bc39a0756b65ecfbff9511da648ce93b1d6ef,9
21F112A_rep3,COI,32e1ebfddb3ed089f63570771bf0cb41f8f90277,28
21F112A_rep3,COI,d80b800cde655939fe1861516449dbe3a6f60279,2
21F112A_rep3,COI,7a74d35eea311ad68926b1c7593c73fbb8652eba,3
21F112A_rep3,COI,33cf97d57e716cd0d4720abf1e7cde1898d1cbb8,3
21F112A_rep3,COI,f8794aca4ac7b68d00b8dcad715daf0e0a0b897e,1
21F112A_rep3,COI,13e1ce479ba2e839a4b0e50e47661bc552a2f3be,177
21F112A_rep3,COI,11c1bdd449c2c48c5dae3a248ddc7cfea7aeca69,237
21F112A_rep3,COI,a4d0188eaa4a3141db93d7af262532d4f923aa4e,4
21F112A_rep3,COI,83067541d7c4d2ee0303870f71b4d307dbf25e08,26
21F112A_rep3,COI,ca051303ebcb0d719531e334f57a6edf3100a3ab,16
21F112A_rep3,COI,40cad8fd998efcd5ec6eedaa5b9e696f3a692b41,50
21F112A_rep3,COI,ffd9ebd043e8fcfec05c519f9aff0721e8e48ea8,13
21F112A_rep3,COI,d82d88ef1fe527dd9298f4cfea478ac752e519c7,4
21F112A_rep3,COI,0468aeb5b959b1c9c14599ff2b4ad42d887af19c,132
21F112A_rep3,COI,950f122f220ec8b7270faf3d9c0cacf6ad255e8d,14
21F112A_rep3,COI,282d7693c3500424ec4819d7b55dfdc7a193a44f,644
21F112A_rep3,COI,4852b181802beb3ea5aa24b17b74dbd2d42e2ba7,341
21F112A_rep3,COI,df5c6284c584eb0544ed671eaf02fb1b5005a053,6
21F112A_rep3,COI,ed1c74c91cbf50a80de2eb014d28e604dd2fe7a0,34
21F112A_rep3,COI,1ba4d7f3297ca6cb1d6ea30c25e8f2edbe379180,39
21F112A_rep3,COI,d4ec4533dc8156a6063074df4b03551791c9318a,59
21F112A_rep3,COI,b0b68e9177c534e3e8eb62c24c5b2dd6af78bea6,31
21F112A_rep3,COI,e8f55d486a10d9ecf358f93c1947cb1484f5232f,46
21F112A_rep3,COI,48aa371e6e54b6b4a0bc6cc6495bc217c3726276,17
21F112A_rep3,COI,613a6c94c96e00c4eb16ecdd4ed8429b673bc31e,14
21F112A_rep3,COI,59a424757167c8e486d20e8b942d117055e81d90,5
21F112A_rep3,COI,adec0ab12dad78d50f7f64b1ee92a402f1b724ae,26
21F112A_rep3,COI,cbcdd22f13de247fdce52c3fe681e1d5a6e2571b,12
21F112A_rep3,COI,1ce5b516aded57e0ecae399bf26752bde366a63e,616
21F112A_rep3,COI,df2cd3759f9a6f421deb6033833658e9dc38954e,2
21F112A_rep3,COI,e0b5e40522d76998d1ee1eaf0b8ffc8185a48985,279
21F112A_rep3,COI,f5aec72f58fa181780b764d944d5897e16cc0622,32
21F112A_rep3,COI,8f8ffbcc74adb1de637c1e51cfbbf681cbe5d23e,8
21F112A_rep3,COI,45010ead894293e2d955a9439787382452a05061,193
21F112A_rep3,COI,f63d566619a28dcfc2c82f2f0b8dea55cfd69eea,9
21F112A_rep3,COI,80bb9325529b8cdd541bb37eb40203f22c997a94,142
21F112A_rep3,COI,0cfe77adb26cef76d0fd7be80d82a0bed7d5a048,816
21F112A_rep3,COI,2aa04a2f6c66056512d4dbf14d7c1fb01c797642,244
21F112A_rep3,COI,74bae595f3250c01692dc537f6c5d7fc01e250b1,217
21F112A_rep3,COI,16744cbde184d119f147fdf9b1941f35c7e007c6,1
21F112A_rep3,COI,4e2168709c11810b6b18bb29ba3599b84cea9a2e,1
21F112A_rep3,COI,7afaa67e2420524757c82f3adaf50bd6492a039b,1
21F112A_rep3,COI,8cead4940d393295258f29ec68135b964b03291d,7279
21F112A_rep3,COI,4fb9ef269a13070ea1b5335b6a7d85c5ac71d474,425
21F112A_rep3,COI,a1387e947c2f1c396230fa14bbbf27e9e8833964,220
21F112A_rep3,COI,3e91808cf82d557b3abc0afe587a0e3211aff68c,852
21F112A_rep3,COI,8974853687250b8b26ee826b0bd31328290e61da,4
21F112A_rep3,COI,41cce5184e8232fce394072333d6ba1ef5ddd62c,7
21F112A_rep3,COI,9df6324d1b7aed3e6343f0ea53b4cb464deb3f02,46
21F112A_rep3,COI,3413ef4018890e3131f803b8882b2128fbcfef0d,3
21F112A_rep3,COI,4c8795905b3807d96cfb08ef1db83f3e60510b46,633
21F112A_rep3,COI,6ff9ec2893417f791f6ee3d53aeb6c2866770552,87
21F112A_rep3,COI,2c2d2263e1bade24c06fcedf39dd34d11ba96802,17
21F112A_rep3,COI,cbcec4db5bc8e28dcf4656eb1eb73aeaac9ba39a,3
21F112A_rep3,COI,6e25140a05d3b60ad1b76042fbab43b1720266db,2
21F112A_rep3,COI,a61925039dc0ada52afda04c4e0c9ada4679a8e4,4
21F112A_rep3,COI,87b05acd4960f07f40806ab9b1a41b773e8034ea,4
21F112A_rep3,COI,153e6c3c7c1a96c8086878fc35745805e03805ab,1
21F112A_rep3,COI,599b81978909bcb76dcc72439078ed0bfbc9efe0,4
21F112A_rep3,COI,f06c5899244d9b20c2d3fc723cbd6ce6d431d0b9,3
21F112A_rep3,COI,47f2b63e7379b9c9d8b5f3f6dc0fc6472cf74df6,7
21F112A_rep3,COI,b70bd3fd8a74c7201a88ec9b2dedb5d9b399440a,5
21F112A_rep3,COI,3541aad643a7ec438e8d2e42e6125b6d6aa2b7b3,20
21F112A_rep3,COI,a91d0822f8976ac8ae3a8fd0b75c5e3ee4f5f61f,74
21F112A_rep3,COI,0293db6ccc97089f4fa120e496f6c4b3c4f847d9,10
21F112A_rep3,COI,20393519ae68d79fdb9828e40ca6b8e6284148f3,81
21F112A_rep3,COI,06d48db398aab19e9ca8d8fdbcd5def5838f4af6,11
21F112A_rep3,COI,2b569aaf11de792673b2d16732f2c74896dceca4,64
21F112A_rep3,COI,11e5f258e7fb8e09dd2c4ca2d7a2b2014b14be34,9
21F112A_rep3,COI,6791b056aaf8452ef2d070f4f16dc476c7a577ba,72
21F112A_rep3,COI,d9644c0d60657e3f1db1ca1d68ccdb96a0704dfa,10
21F112A_rep3,COI,56f40b29602a0b05f249472fee3190244c4b7ee1,3
21F112A_rep3,COI,21cb8812b43685e16d5d467e26409a4b32f46a6b,26
21F112A_rep3,COI,cbd3eb2d867f1218fda0fa7c0b9dd659e14200eb,391
21F112A_rep3,COI,e2d156bd4090ac9ff8883d34cfaaa432641b8219,5
21F112A_rep3,COI,5449be1d86b6a924f567eb66f5635049d7a6b13f,5
21F112A_rep3,COI,97f954104819098f46a9e376312d0471827fdf23,189
21F112A_rep3,COI,7b1a1772cf37cff82ab5e4f1168ea4e20e5f559a,27
21F112A_rep3,COI,baadad95f1248fa086e5ebbefd6e1ed5805847d2,6
21F112A_rep3,COI,645382dc91f6b2dff104ceb6122d617d1eb751d7,15
21F112A_rep3,COI,795309ff21a4dbba9dfb304016675ad118180f38,14
21F112A_rep3,COI,543706f3ef2a0913d02e994dc7d229613b7a50a7,4
21F112A_rep3,COI,30d877cd0086bce66019107d9997221e92181589,6
21F112A_rep3,COI,3d09bd73cb55ef942fa924cc201fe669258df03c,1348
21F112A_rep3,COI,be199640452e919aee1dd2e646a72ab1dda7a22a,1
21F112A_rep3,COI,959e48ff7933329b235116aea488a7e50007e013,6
21F112A_rep3,COI,0d5b153aead14a86b69f43053b397527cfc2a704,1
21F112A_rep3,COI,19020ea4fd2c0ddeeb180d4400010623a8539b77,7
21F112A_rep3,COI,5ca859b08a83145fd862d653d093e91e31dc8fd2,10
21F112A_rep3,COI,c75dc4d277a93db2472b55571410ae8eba6576f7,13
21F112A_rep3,COI,0f16b20149af199b7ae326c964186bb85e0fdaf0,8
21F112A_rep3,COI,1f8c9875687a6ae18c7a4d65c798e9341d1cdb61,41
21F112A_rep3,COI,aab000e68a92d6023a14117757bb47cb2cc3fff8,11
21F112A_rep3,COI,256a03b5fc5a5fff8ea669912e74550020ca7dd7,16
21F112A_rep3,COI,aae0d9c1d7053612e27bb3221706808716a2827d,10
21F112A_rep3,COI,9c74a92ad0c750cff6236b3869da2d0efa84a02a,369
21F112A_rep3,COI,fb7aed7f53298dcce5275c89f48b765f009f8a80,1194
21F112A_rep3,COI,2468f8a689b5f8b452dfd60891c94efc3d88650f,1
21F112A_rep3,COI,747c680dc5119a009fbe9ffb4f1a66c5a1037af6,147
21F112A_rep3,COI,57359fbf68d4a68da0ad4ad1cf02273bf5379d18,11
21F112A_rep3,COI,936ac6555846b377101361e1944b5ecbf60a7f20,3
21F112A_rep3,COI,456d9910a5079808f95cb72a741ab12da6153775,104
21F112A_rep3,COI,c360eb22ae88537158df381950e5e34f5644aa04,20
21F112A_rep3,COI,c1d0c2db79cc7252cb6f3b444f539eeef50caf63,12
21F112A_rep3,COI,af9f3c12e1534d76f40eafa7d00731318dfac490,276
21F112A_rep3,COI,ed77b358f9f61ab3b61b705262b5a33279ddacdc,9
21F112A_rep3,COI,d649d40a1a84b38c31d719e5a284f434bf9b70a9,1
21F112A_rep3,COI,2e20d1432fa15118f31d4deffcecec16220bcfc6,2
21F112A_rep3,COI,977d43e1b1225a2bcee0914a0c7e9cea58c6f622,4
21F112A_rep3,COI,7230b7b61923ebd8b615ca7ecc7624ff952a2c59,2
21F112A_rep3,COI,cf4cf66292003d26821836f062b189a36a6028d2,3
21F112A_rep3,COI,cd1b75adbdd19c5b6245b726cee408e530aad3ae,56
21F112A_rep3,COI,dfa875bd03343bc3bed5c134459e02a8df755ed6,13
21F112A_rep3,COI,53329a9bc788222be3325dc8b9dfd151cd472a2d,1360
21F112A_rep3,COI,c3f9d54c05eb91d125508bf37b6130bdea5a2f50,52
21F112A_rep3,COI,895bc232b6f18482843fb4a0d20d4de14dff0bbe,2
21F112A_rep3,COI,182c07f544414c0c6272117e35a771e7a06d4c73,30
21F112A_rep3,COI,df14f02abcab747a2a43719da04386b501cc99ac,15
21F112A_rep3,COI,0f2991036ad9dfc5b144f0d5be83d61306d5125a,3
21F112A_rep3,COI,ae188774996193d5935dfd94b4a1d6b9b156b711,40
21F112A_rep3,COI,f4089ed3554b8a6e9235dc17d0c0de58aba24d56,7
21F112A_rep3,COI,98fc1a1441eb3432c5a2931f1c8b4bec49a822da,72
21F112A_rep3,COI,e94c4939c1f713150dfd2654a241902c892f1146,145
21F112A_rep3,COI,ab3150eed8824d31cafbf7048393ae9b178d071e,24
21F112A_rep3,COI,19dd3b9559a26249004c570411e6f2c1dbb8a1c5,10
21F112A_rep3,COI,153ce403cb54949ec3865323b36f0390d342c097,84
21F112A_rep3,COI,0818a2b892a0b78d1d7e1e2c9355693ebf68fef6,6
21F112A_rep3,COI,71b950b04728741beae19854a344b0f480879664,2
21F112A_rep3,COI,583752de31ff3f4a5ef2ff46fb9a9a14ccc885e7,223
21F112A_rep3,COI,e2ef25165523d6fe61d02a803a29eb2639362e45,14
21F112A_rep3,COI,d9a458e2b44f2ed210e08ca9469f83d688d088ff,5
21F112A_rep3,COI,52a1fe1d74112fa8aa01aa1b650b9577f18f19e8,28
21F112A_rep3,COI,a3557bd591157d5169765e79b6cbba808d8d56b6,703
21F112A_rep3,COI,76d1bc615dd2382fab55afabdb3d92c993338e36,17
21F112A_rep3,COI,dd9b69c6a3a9aa76321fc26f86508c6c21e2e7f3,18
21F112A_rep3,COI,2b3c021c346b44079dfbf72bfe2e10d596eb1497,51
21F112A_rep3,COI,627b8a55b3aee8852b242b97c4c55a2d631e5918,58
21F112A_rep3,COI,f96c12c35eb0d76e7b855149d781bca4ac23751e,4
21F112A_rep3,COI,2f596a974b2a96320797fb7e6307e833a2a1437c,6
21F112A_rep3,COI,39f128d4874d24a9aa933c712dad714d3427bb8d,47
21F112A_rep3,COI,74729303670c0ca5ec921f3326eb8da938c217d8,41
21F112A_rep3,COI,7736108dd31f9157fa1915d9abfb3e068796851f,155
21F112A_rep3,COI,ea400e59f79247dc310d951279bc1fbc13f65b20,7
21F112A_rep3,COI,f93adbf6a8761142b45c2ca0cb2a584a0fb5db86,2
21F112A_rep3,COI,5130768df2b1d4c2a3fa82620721e781838d043c,2
21F112A_rep3,COI,5ac3783d02c7caa41e5def22aa82d184412a13cc,2
21F112A_rep3,COI,c0db4276dd0d2dac033500d9c0a5a19a626ef380,7
21F112A_rep3,COI,34bee7a02def2ef28c4600cb565cb97e8e3256fd,57
21F112A_rep3,COI,5463b0acf6526020d24a50399393a52f3c2f8cd1,30
21F112A_rep3,COI,6fd3a984e9c6160b3f54b0f587015c5906891ab0,68
21F112A_rep3,COI,afa4bb0d4e7734f2d73a93c3042ea9d8f9756f90,42
21F112A_rep3,COI,3901fa2cf266f3c39ec7e8dd35bf62a6875347f0,16
21F112A_rep3,COI,ddc111ebbb02a44d7cf4e4c56254b1ef8ea4326f,3
21F112A_rep3,COI,57cb2d0dbcb8c52db60f42669815ef1e9e9e071c,188
21F112A_rep3,COI,cdf21668a9bbd282b2a39eb583b47eee5cc6dc4b,56
21F112A_rep3,COI,0082fd6b1eb7648ccc033063da2334d65925b499,67
21F112A_rep3,COI,dc6bece3bcb70ca241982450d42a681f412c2914,24
21F112A_rep3,COI,f51cc046900b7571801fe4faf7ca27a267514a16,58
21F112A_rep3,COI,def422d9d3fe80f9e5c654d764131f8a62e97054,53
21F112A_rep3,COI,9403c4ea537e0435deeed2b69290ce8c2cca8a0d,3
21F112A_rep3,COI,6cd3557fe15885bbb260fd5aa75cad0c452b6769,1
21F112A_rep3,COI,5a881dea4f9cea11de8b2b3bdd5cc474b01399aa,7
21F112A_rep3,COI,971758ee24f00492aee13acb951172d6d9971e10,2
21F112A_rep3,COI,4caa8c4bce1f1927c6fb9b289d261430e166f3a5,6
21F112A_rep3,COI,b804ca3b796282e587ecab203d0609d7804aabe9,10
21F112A_rep3,COI,b5ea28060a39beb33a0971e811084d8d32c5ddb1,15
21F112A_rep3,COI,7a58421d780dc35cebabcd552ac89583c2b368e1,14
21F112A_rep3,COI,920c9ca310def24107b2475ea89be58f478186a4,32
21F112A_rep3,COI,688f709df1b607c72cebae0e80fc7313e3671ca6,53
21F112A_rep3,COI,d8dd71d2920471cb7fac2f2b0f244a8396bbd94e,6
21F112A_rep3,COI,11028d2f3925a1923687413ce640c060c3be8fdc,6
21F112A_rep3,COI,6f4a88ce931974501ea146f1fd2094bf38c3580e,10
21F112A_rep3,COI,087ac980edd044be0d2deacefb95c30fa868a5db,6
Xi_rep3,COI,696407e0e245733700d7c12fedc8b1ed7534bde1,13
Xi_rep3,COI,f45828e412d515be607779df5878d705d2ee816d,2
Xi_rep3,COI,fef4ad6d0080dbf4c1018897ed1980cc585cdb6d,20
Xi_rep3,COI,4f2ccf48a152bcbc0e16cc425b087b677ea7bbcd,5
